Simulation,Prey,Predator,DietPercent,NPredatorStagesObserved
68,BlackSeaBass,Scup,0.12629814707628703,3
68,BlackSeaBass,ShallowDemersal,1.2884872298746666,3
68,BlackSeaBass,SkateRays,0.39503513863499995,2
68,BlackSeaBass,SpinyDogfish,0.477374722246,2
68,BlackSeaBass,Squids,1.7763164512050003,3
68,BlackSeaBass,StripedBass,0.5938406409430783,3
68,BlackSeaBass,WhitePerch,0,3
68,BlackSeaBass,WinterFlounder,1.15618558452315,2
68,Diazotrophs,AtlanticHerring,0,3
68,Diazotrophs,AtlanticMackerel,0,3
68,Diazotrophs,AtlanticTomcod,0,2
68,Diazotrophs,Benthopelagics,0,3
68,Diazotrophs,BlackSeaBass,0,3
68,Diazotrophs,Flounders,0,2
68,Diazotrophs,Goosefish,0,3
68,Diazotrophs,Hakes,0,3
68,Diazotrophs,MiscellaneousDemersals,0,3
68,Diazotrophs,Scup,0,3
68,Diazotrophs,ShallowDemersal,0,3
68,Diazotrophs,SkateRays,0,2
68,Diazotrophs,SpinyDogfish,0,2
68,Diazotrophs,Squids,0,3
68,Diazotrophs,StripedBass,0,3
68,Diazotrophs,WhitePerch,0,3
68,Diazotrophs,WinterFlounder,0,2
68,Flounders,AtlanticHerring,0.14319697584264365,3
68,Flounders,AtlanticMackerel,0.5922316613666667,3
68,Flounders,AtlanticTomcod,0.18410872865074998,2
68,Flounders,Benthopelagics,0.031382063546666665,3
68,Flounders,BlackSeaBass,0.3843561073141783,3
68,Flounders,Flounders,0.83231714125,2
68,Flounders,Goosefish,1.9520338903440502,3
68,Flounders,Hakes,0.5958078342987976,3
68,Flounders,MiscellaneousDemersals,0.34463098044783336,3
68,Flounders,Scup,0.2208568574480388,3
68,Flounders,ShallowDemersal,1.0363119743038334,3
68,Flounders,SkateRays,1.1093588038628373,2
68,Flounders,SpinyDogfish,1.6852115463535,2
68,Flounders,Squids,1.2009654631,3
68,Flounders,StripedBass,2.00406040865,3
68,Flounders,WhitePerch,1.1922017865314278,3
68,Flounders,WinterFlounder,1.5509157949019001,2
68,Goosefish,AtlanticHerring,0.048194964649441105,3
68,Goosefish,AtlanticMackerel,0.16784769210737613,3
68,Goosefish,AtlanticTomcod,0,2
68,Goosefish,Benthopelagics,3.6392951032295e-4,3
68,Goosefish,BlackSeaBass,0.004885549766842548,3
68,Goosefish,Flounders,0.047097980187213,2
68,Goosefish,Goosefish,0.03442650751790656,3
68,Goosefish,Hakes,0.06536385363544711,3
68,Goosefish,MiscellaneousDemersals,0.040223136087909485,3
68,Goosefish,Scup,0.00371813720712552,3
68,Goosefish,ShallowDemersal,0.16505647852585714,3
68,Goosefish,SkateRays,0.001520813622975,2
68,Goosefish,SpinyDogfish,0.00711311885491475,2
68,Goosefish,Squids,0.781222978099925,3
68,Goosefish,StripedBass,0.015634455056312547,3
68,Goosefish,WhitePerch,0,3
68,Goosefish,WinterFlounder,0.47796840055512657,2
68,Hakes,AtlanticHerring,0.060222036068998334,3
68,Hakes,AtlanticMackerel,0.264661931399,3
68,Hakes,AtlanticTomcod,0,2
68,Hakes,Benthopelagics,5.484067057388333e-4,3
68,Hakes,BlackSeaBass,0.2466255737671527,3
68,Hakes,Flounders,0.8447391675895,2
68,Hakes,Goosefish,0.5485449584228833,3
68,Hakes,Hakes,0.5332672030474047,3
68,Hakes,MiscellaneousDemersals,0.1434912733739505,3
68,Hakes,Scup,1.1381439509388893,3
68,Hakes,ShallowDemersal,0.28086349873475003,3
68,Hakes,SkateRays,0.323055414071,2
68,Hakes,SpinyDogfish,0.405113742600125,2
68,Hakes,Squids,0.89593574091745,3
68,Hakes,StripedBass,0.5845877936509926,3
68,Hakes,WhitePerch,0,3
68,Hakes,WinterFlounder,1.174197774556575,2
68,LargePhytoplankton,AtlanticHerring,0.014140222468333335,3
68,LargePhytoplankton,AtlanticMackerel,0.0029019401633333334,3
68,LargePhytoplankton,AtlanticTomcod,0.005028780325,2
68,LargePhytoplankton,Benthopelagics,0.013049515736999999,3
68,LargePhytoplankton,BlackSeaBass,0.011765140233333334,3
68,LargePhytoplankton,Flounders,0,2
68,LargePhytoplankton,Goosefish,0.005887524683333333,3
68,LargePhytoplankton,Hakes,0.009236658783333332,3
68,LargePhytoplankton,MiscellaneousDemersals,0.010977032795,3
68,LargePhytoplankton,Scup,0.012567208687777779,3
68,LargePhytoplankton,ShallowDemersal,0.014694295401666665,3
68,LargePhytoplankton,SkateRays,0,2
68,LargePhytoplankton,SpinyDogfish,0,2
68,LargePhytoplankton,Squids,0.004998601858333333,3
68,LargePhytoplankton,StripedBass,0.005991565316666667,3
68,LargePhytoplankton,WhitePerch,0.014996614704222222,3
68,LargePhytoplankton,WinterFlounder,0,2
68,LargeZooplankton,AtlanticHerring,53.352058111666665,3
68,LargeZooplankton,AtlanticMackerel,30.376839025000002,3
68,LargeZooplankton,AtlanticTomcod,1.521780675,2
68,LargeZooplankton,Benthopelagics,64.97696813166667,3
68,LargeZooplankton,BlackSeaBass,4.352198011666666,3
68,LargeZooplankton,Flounders,21.03430175,2
68,LargeZooplankton,Goosefish,9.33218234,3
68,LargeZooplankton,Hakes,4.426548973333333,3
68,LargeZooplankton,MiscellaneousDemersals,12.17940335,3
68,LargeZooplankton,Scup,13.722850380555556,3
68,LargeZooplankton,ShallowDemersal,32.60992767516667,3
68,LargeZooplankton,SkateRays,0,2
68,LargeZooplankton,SpinyDogfish,0,2
68,LargeZooplankton,Squids,10.39831774,3
68,LargeZooplankton,StripedBass,8.72124540005,3
68,LargeZooplankton,WhitePerch,4.843843508833333,3
68,LargeZooplankton,WinterFlounder,23.155471362500002,2
68,MediumPhytoplankton,AtlanticHerring,0.5274139061766667,3
68,MediumPhytoplankton,AtlanticMackerel,0.06443405835,3
68,MediumPhytoplankton,AtlanticTomcod,0.7833301749999999,2
68,MediumPhytoplankton,Benthopelagics,1.1096598594383333,3
68,MediumPhytoplankton,BlackSeaBass,0,3
68,MediumPhytoplankton,Flounders,0,2
68,MediumPhytoplankton,Goosefish,0,3
68,MediumPhytoplankton,Hakes,0,3
68,MediumPhytoplankton,MiscellaneousDemersals,0,3
68,MediumPhytoplankton,Scup,0,3
68,MediumPhytoplankton,ShallowDemersal,0,3
68,MediumPhytoplankton,SkateRays,0,2
68,MediumPhytoplankton,SpinyDogfish,0,2
68,MediumPhytoplankton,Squids,0,3
68,MediumPhytoplankton,StripedBass,0,3
68,MediumPhytoplankton,WhitePerch,0,3
68,MediumPhytoplankton,WinterFlounder,0,2
68,MediumZooplankton,AtlanticHerring,18.858465566666666,3
68,MediumZooplankton,AtlanticMackerel,3.352513816666667,3
68,MediumZooplankton,AtlanticTomcod,5.1274145,2
68,MediumZooplankton,Benthopelagics,17.495101120666668,3
68,MediumZooplankton,BlackSeaBass,30.101885649999996,3
68,MediumZooplankton,Flounders,0,2
68,MediumZooplankton,Goosefish,29.151784611666667,3
68,MediumZooplankton,Hakes,28.189079358333334,3
68,MediumZooplankton,MiscellaneousDemersals,17.982481416666666,3
68,MediumZooplankton,Scup,12.887715625,3
68,MediumZooplankton,ShallowDemersal,26.602633516666664,3
68,MediumZooplankton,SkateRays,0,2
68,MediumZooplankton,SpinyDogfish,0,2
68,MediumZooplankton,Squids,28.680323016666666,3
68,MediumZooplankton,StripedBass,28.432580115416666,3
68,MediumZooplankton,WhitePerch,19.303451070222224,3
68,MediumZooplankton,WinterFlounder,0,2
68,MiscellaneousDemersals,AtlanticHerring,2.1437368253166666,3
68,MiscellaneousDemersals,AtlanticMackerel,3.4124815177259005,3
68,MiscellaneousDemersals,AtlanticTomcod,0.454868079675,2
68,MiscellaneousDemersals,Benthopelagics,0.08984134270833333,3
68,MiscellaneousDemersals,BlackSeaBass,2.2072684268726666,3
68,MiscellaneousDemersals,Flounders,7.271383886175,2
68,MiscellaneousDemersals,Goosefish,2.5859004351423334,3
68,MiscellaneousDemersals,Hakes,3.8878744466978667,3
68,MiscellaneousDemersals,MiscellaneousDemersals,1.4504926130166667,3
68,MiscellaneousDemersals,Scup,0.8633650279805556,3
68,MiscellaneousDemersals,ShallowDemersal,2.5897556187661666,3
68,MiscellaneousDemersals,SkateRays,3.888626556601,2
68,MiscellaneousDemersals,SpinyDogfish,4.1671775915,2
68,MiscellaneousDemersals,Squids,4.6529045563333336,3
68,MiscellaneousDemersals,StripedBass,4.526081603360833,3
68,MiscellaneousDemersals,WhitePerch,0.6396121386,3
68,MiscellaneousDemersals,WinterFlounder,5.6113683181755,2
68,Scup,AtlanticHerring,0.5335356862055,3
68,Scup,AtlanticMackerel,1.387635202245,3
68,Scup,AtlanticTomcod,0,2
68,Scup,Benthopelagics,0.0752438024921,3
68,Scup,BlackSeaBass,1.6522022796589666,3
68,Scup,Flounders,2.64443265365,2
68,Scup,Goosefish,1.4568291519354,3
68,Scup,Hakes,2.4317410781563336,3
68,Scup,MiscellaneousDemersals,0.39866316634285004,3
68,Scup,Scup,0.14358675547905475,3
68,Scup,ShallowDemersal,1.3314923583588667,3
68,Scup,SkateRays,2.5078984940538374,2
68,Scup,SpinyDogfish,2.7551615939022502,2
68,Scup,Squids,2.7172758688733336,3
68,Scup,StripedBass,2.1204465407031168,3
68,Scup,WhitePerch,0,3
68,Scup,WinterFlounder,1.7378840987128306,2
68,ShallowDemersal,AtlanticHerring,0.3809778170943333,3
68,ShallowDemersal,AtlanticMackerel,0.7709701517566666,3
68,ShallowDemersal,AtlanticTomcod,0.9011749425000001,2
68,ShallowDemersal,Benthopelagics,0.027100784583615003,3
68,ShallowDemersal,BlackSeaBass,0.5335729518207363,3
68,ShallowDemersal,Flounders,1.633902689573375,2
68,ShallowDemersal,Goosefish,0.7345191034539691,3
68,ShallowDemersal,Hakes,1.2579809809167033,3
68,ShallowDemersal,MiscellaneousDemersals,0.45250939795096673,3
68,ShallowDemersal,Scup,0.30070685692758176,3
68,ShallowDemersal,ShallowDemersal,0.6500928510040077,3
68,ShallowDemersal,SkateRays,0.824776769424,2
68,ShallowDemersal,SpinyDogfish,0.907216577258625,2
68,ShallowDemersal,Squids,1.8467074151355,3
68,ShallowDemersal,StripedBass,1.2459307644738333,3
68,ShallowDemersal,WhitePerch,1.242767698993889,3
68,ShallowDemersal,WinterFlounder,1.5958220691635763,2
68,SkateRays,AtlanticHerring,9.325661376666667e-4,3
68,SkateRays,AtlanticMackerel,0.3706048447266667,3
68,SkateRays,AtlanticTomcod,0,2
68,SkateRays,Benthopelagics,0,3
68,SkateRays,BlackSeaBass,0.5403232378478333,3
68,SkateRays,Flounders,7.2396058152375,2
68,SkateRays,Goosefish,11.421467105383334,3
68,SkateRays,Hakes,3.672253500448333,3
68,SkateRays,MiscellaneousDemersals,0.17322004879250003,3
68,SkateRays,Scup,0.12607141589831167,3
68,SkateRays,ShallowDemersal,0.5592209411552166,3
68,SkateRays,SkateRays,0.07131619641,2
68,SkateRays,SpinyDogfish,2.5032033801325,2
68,SkateRays,Squids,1.0857775636666667,3
68,SkateRays,StripedBass,8.08695850891,3
68,SkateRays,WhitePerch,0,3
68,SkateRays,WinterFlounder,0.1061454520669,2
68,SmallPhytoplankton,AtlanticHerring,0,3
68,SmallPhytoplankton,AtlanticMackerel,0,3
68,SmallPhytoplankton,AtlanticTomcod,0,2
68,SmallPhytoplankton,Benthopelagics,0,3
68,SmallPhytoplankton,BlackSeaBass,0,3
68,SmallPhytoplankton,Flounders,0,2
68,SmallPhytoplankton,Goosefish,0,3
68,SmallPhytoplankton,Hakes,0,3
68,SmallPhytoplankton,MiscellaneousDemersals,0,3
68,SmallPhytoplankton,Scup,0,3
68,SmallPhytoplankton,ShallowDemersal,0,3
68,SmallPhytoplankton,SkateRays,0,2
68,SmallPhytoplankton,SpinyDogfish,0,2
68,SmallPhytoplankton,Squids,0,3
68,SmallPhytoplankton,StripedBass,0,3
68,SmallPhytoplankton,WhitePerch,0,3
68,SmallPhytoplankton,WinterFlounder,0,2
68,SmallZooplankton,AtlanticHerring,14.480755575000002,3
68,SmallZooplankton,AtlanticMackerel,1.9251553049999999,3
68,SmallZooplankton,AtlanticTomcod,4.38170985,2
68,SmallZooplankton,Benthopelagics,15.987569215,3
68,SmallZooplankton,BlackSeaBass,9.18255433,3
68,SmallZooplankton,Flounders,0,2
68,SmallZooplankton,Goosefish,5.9513585,3
68,SmallZooplankton,Hakes,10.508612911666667,3
68,SmallZooplankton,MiscellaneousDemersals,10.39503963,3
68,SmallZooplankton,Scup,9.35264337037037,3
68,SmallZooplankton,ShallowDemersal,13.455757578333333,3
68,SmallZooplankton,SkateRays,0,2
68,SmallZooplankton,SpinyDogfish,0,2
68,SmallZooplankton,Squids,6.718804906666667,3
68,SmallZooplankton,StripedBass,3.6921985916666666,3
68,SmallZooplankton,WhitePerch,9.55753156185,3
68,SmallZooplankton,WinterFlounder,0,2
68,SpinyDogfish,AtlanticHerring,0,3
68,SpinyDogfish,AtlanticMackerel,0,3
68,SpinyDogfish,AtlanticTomcod,0,2
68,SpinyDogfish,Benthopelagics,0,3
68,SpinyDogfish,BlackSeaBass,2.527606775166667e-5,3
68,SpinyDogfish,Flounders,0.0220192030620625,2
68,SpinyDogfish,Goosefish,9.022195439702166,3
68,SpinyDogfish,Hakes,4.0588888e-4,3
68,SpinyDogfish,MiscellaneousDemersals,0,3
68,SpinyDogfish,Scup,0,3
68,SpinyDogfish,ShallowDemersal,0,3
68,SpinyDogfish,SkateRays,0.100654841525,2
68,SpinyDogfish,SpinyDogfish,0.1859431347625,2
68,SpinyDogfish,Squids,0,3
68,SpinyDogfish,StripedBass,3.9755914095501663,3
68,SpinyDogfish,WhitePerch,0,3
68,SpinyDogfish,WinterFlounder,0,2
68,Squids,AtlanticHerring,1.392759675395,3
68,Squids,AtlanticMackerel,14.535937018555556,3
68,Squids,AtlanticTomcod,0,2
68,Squids,Benthopelagics,0.019448952416693834,3
68,Squids,BlackSeaBass,9.298186737541666,3
68,Squids,Flounders,22.452592318,2
68,Squids,Goosefish,5.513858058502667,3
68,Squids,Hakes,17.722392830175,3
68,Squids,MiscellaneousDemersals,3.711732590582834,3
68,Squids,Scup,6.077026892648038,3
68,Squids,ShallowDemersal,7.492681080885833,3
68,Squids,SkateRays,16.46701139495,2
68,Squids,SpinyDogfish,21.033579682750002,2
68,Squids,Squids,19.993533995983334,3
68,Squids,StripedBass,10.694156311238334,3
68,Squids,WhitePerch,0,3
68,Squids,WinterFlounder,15.878906727686749,2
68,StripedBass,AtlanticHerring,0.01767434403440243,3
68,StripedBass,AtlanticMackerel,11.180600789869054,3
68,StripedBass,AtlanticTomcod,0.01890196681036,2
68,StripedBass,Benthopelagics,3.851432542843862e-4,3
68,StripedBass,BlackSeaBass,6.121692292667043e-4,3
68,StripedBass,Flounders,0.0529130823188,2
68,StripedBass,Goosefish,0.07843545619493714,3
68,StripedBass,Hakes,0.08287826023656067,3
68,StripedBass,MiscellaneousDemersals,0.034235011476039745,3
68,StripedBass,Scup,0.0014535936767069249,3
68,StripedBass,ShallowDemersal,0.08365981870428953,3
68,StripedBass,SkateRays,3.12743653276e-4,2
68,StripedBass,SpinyDogfish,0.017046205760481898,2
68,StripedBass,Squids,0.345684249743074,3
68,StripedBass,StripedBass,0.021137247423064765,3
68,StripedBass,WhitePerch,2.8241283272125e-6,3
68,StripedBass,WinterFlounder,0.3689945480022625,2
68,WhitePerch,AtlanticHerring,0.001362518952567075,3
68,WhitePerch,AtlanticMackerel,0,3
68,WhitePerch,AtlanticTomcod,9.750616440775,2
68,WhitePerch,Benthopelagics,1.1753632017031667e-5,3
68,WhitePerch,BlackSeaBass,0,3
68,WhitePerch,Flounders,0.03208032930160769,2
68,WhitePerch,Goosefish,0,3
68,WhitePerch,Hakes,0,3
68,WhitePerch,MiscellaneousDemersals,3.187686403116667e-7,3
68,WhitePerch,Scup,0,3
68,WhitePerch,ShallowDemersal,0.0450659979338235,3
68,WhitePerch,SkateRays,0,2
68,WhitePerch,SpinyDogfish,0,2
68,WhitePerch,Squids,0,3
68,WhitePerch,StripedBass,0.04849499827473,3
68,WhitePerch,WhitePerch,0.004612555196613333,3
68,WhitePerch,WinterFlounder,0.05965918259866687,2
68,WinterFlounder,AtlanticHerring,0.2664041267541166,3
68,WinterFlounder,AtlanticMackerel,0.5485066668154917,3
68,WinterFlounder,AtlanticTomcod,0.156423939665,2
68,WinterFlounder,Benthopelagics,0.005398984843816667,3
68,WinterFlounder,BlackSeaBass,0.22160427992589998,3
68,WinterFlounder,Flounders,0.7397048104010712,2
68,WinterFlounder,Goosefish,0.5976613054693334,3
68,WinterFlounder,Hakes,0.45361620043623335,3
68,WinterFlounder,MiscellaneousDemersals,0.17962348736791667,3
68,WinterFlounder,Scup,0.10529886158864835,3
68,WinterFlounder,ShallowDemersal,0.753161653664,3
68,WinterFlounder,SkateRays,0.4081790200765,2
68,WinterFlounder,SpinyDogfish,0.407847313362325,2
68,WinterFlounder,Squids,1.2330889423003335,3
68,WinterFlounder,StripedBass,1.07657998914775,3
68,WinterFlounder,WhitePerch,0.8641950619555555,3
68,WinterFlounder,WinterFlounder,1.0438161809659998,2
69,AtlanticHerring,AtlanticHerring,0.48262508987583996,3
69,AtlanticHerring,AtlanticMackerel,2.80694076,3
69,AtlanticHerring,AtlanticTomcod,0.20642133159616666,2
69,AtlanticHerring,Benthopelagics,0.07985310313,3
69,AtlanticHerring,BlackSeaBass,1.7883129144905001,3
69,AtlanticHerring,Flounders,6.106506377725,2
69,AtlanticHerring,Goosefish,1.1487173966581667,3
69,AtlanticHerring,Hakes,3.7239245794143665,3
69,AtlanticHerring,MiscellaneousDemersals,1.1830518431033332,3
69,AtlanticHerring,Scup,1.3023775315497,3
69,AtlanticHerring,ShallowDemersal,2.711481430947633,3
69,AtlanticHerring,SkateRays,1.8830916309674999,2
69,AtlanticHerring,SpinyDogfish,2.087028472075,2
69,AtlanticHerring,Squids,6.091623764733334,3
69,AtlanticHerring,StripedBass,3.8819843501828335,3
69,AtlanticHerring,WhitePerch,2.156271879536111,3
69,AtlanticHerring,WinterFlounder,6.44998055815425,2
69,AtlanticMackerel,AtlanticHerring,0.11087768043276666,3
69,AtlanticMackerel,AtlanticMackerel,0.37257972727994,3
69,AtlanticMackerel,AtlanticTomcod,0,2
69,AtlanticMackerel,Benthopelagics,2.5053373824166663e-4,3
69,AtlanticMackerel,BlackSeaBass,0.6039201109368166,3
69,AtlanticMackerel,Flounders,1.6154909769249999,2
69,AtlanticMackerel,Goosefish,4.098621238416333,3
69,AtlanticMackerel,Hakes,1.1128933301461,3
69,AtlanticMackerel,MiscellaneousDemersals,0.21006830622128334,3
69,AtlanticMackerel,Scup,0.21383818831963283,3
69,AtlanticMackerel,ShallowDemersal,0.418401522140785,3
69,AtlanticMackerel,SkateRays,2.8146554464499998,2
69,AtlanticMackerel,SpinyDogfish,4.5566720688075,2
69,AtlanticMackerel,Squids,1.1877750060905834,3
69,AtlanticMackerel,StripedBass,4.40463789526089,3
69,AtlanticMackerel,WhitePerch,0,3
69,AtlanticMackerel,WinterFlounder,1.400241728432875,2
69,AtlanticTomcod,AtlanticHerring,0.0012828292242124183,3
69,AtlanticTomcod,AtlanticMackerel,0,3
69,AtlanticTomcod,AtlanticTomcod,0.09325910459918933,2
69,AtlanticTomcod,Benthopelagics,5.993353063658167e-7,3
69,AtlanticTomcod,BlackSeaBass,0,3
69,AtlanticTomcod,Flounders,0.004900061102057499,2
69,AtlanticTomcod,Goosefish,0,3
69,AtlanticTomcod,Hakes,0,3
69,AtlanticTomcod,MiscellaneousDemersals,0.005479412094118734,3
69,AtlanticTomcod,Scup,0,3
69,AtlanticTomcod,ShallowDemersal,0.025075258564625502,3
69,AtlanticTomcod,SkateRays,0,2
69,AtlanticTomcod,SpinyDogfish,0,2
69,AtlanticTomcod,Squids,0,3
69,AtlanticTomcod,StripedBass,0.007549017761833333,3
69,AtlanticTomcod,WhitePerch,0.001498088948567778,3
69,AtlanticTomcod,WinterFlounder,0.0099709677532125,2
69,Benthopelagics,AtlanticHerring,6.273737469887013,3
69,Benthopelagics,AtlanticMackerel,10.029032278999999,3
69,Benthopelagics,AtlanticTomcod,21.020290712666668,2
69,Benthopelagics,Benthopelagics,0.04796905008466667,3
69,Benthopelagics,BlackSeaBass,3.0429607932658334,3
69,Benthopelagics,Flounders,2.34061637645,2
69,Benthopelagics,Goosefish,1.7730771473013167,3
69,Benthopelagics,Hakes,3.0726592176666667,3
69,Benthopelagics,MiscellaneousDemersals,2.6802007765391664,3
69,Benthopelagics,Scup,2.0711303563944226,3
69,Benthopelagics,ShallowDemersal,8.639274509518884,3
69,Benthopelagics,SkateRays,5.7092304590000005,2
69,Benthopelagics,SpinyDogfish,4.3707506315,2
69,Benthopelagics,Squids,9.963699426833333,3
69,Benthopelagics,StripedBass,3.4493006365485255,3
69,Benthopelagics,WhitePerch,17.300045632392777,3
69,Benthopelagics,WinterFlounder,11.504744198317251,2
69,Benthos,AtlanticHerring,0,3
69,Benthos,AtlanticMackerel,0,3
69,Benthos,AtlanticTomcod,62.55056316666666,2
69,Benthos,Benthopelagics,0,3
69,Benthos,BlackSeaBass,34.72163005,3
69,Benthos,Flounders,24.071564,2
69,Benthos,Goosefish,12.579061099999999,3
69,Benthos,Hakes,18.685267166666666,3
69,Benthos,MiscellaneousDemersals,48.64756371666667,3
69,Benthos,Scup,47.66282016666666,3
69,Benthos,ShallowDemersal,0,3
69,Benthos,SkateRays,62.86601184999999,2
69,Benthos,SpinyDogfish,53.65520345,2
69,Benthos,Squids,0,3
69,Benthos,StripedBass,12.072781022203406,3
69,Benthos,WhitePerch,42.650969611111115,3
69,Benthos,WinterFlounder,24.6696855,2
69,BlackSeaBass,AtlanticHerring,0.78141301620403,3
69,BlackSeaBass,AtlanticMackerel,1.1931519911283333,3
69,BlackSeaBass,AtlanticTomcod,0,2
69,BlackSeaBass,Benthopelagics,0.026921254428999997,3
69,BlackSeaBass,BlackSeaBass,0.550794797235105,3
69,BlackSeaBass,Flounders,0.5677538555905001,2
69,BlackSeaBass,Goosefish,0.3693147863015125,3
69,BlackSeaBass,Hakes,0.3632317238806,3
69,BlackSeaBass,MiscellaneousDemersals,0.20278374006241665,3
69,BlackSeaBass,Scup,0.13963026660711764,3
69,BlackSeaBass,ShallowDemersal,1.2783021945020665,3
69,BlackSeaBass,SkateRays,0.3656934443425,2
69,BlackSeaBass,SpinyDogfish,0.43984462344749997,2
69,BlackSeaBass,Squids,1.7664697475083335,3
69,BlackSeaBass,StripedBass,0.5332800629361,3
69,BlackSeaBass,WhitePerch,0,3
69,BlackSeaBass,WinterFlounder,1.45020164531205,2
69,Diazotrophs,AtlanticHerring,0,3
69,Diazotrophs,AtlanticMackerel,0,3
69,Diazotrophs,AtlanticTomcod,0,2
69,Diazotrophs,Benthopelagics,0,3
69,Diazotrophs,BlackSeaBass,0,3
69,Diazotrophs,Flounders,0,2
69,Diazotrophs,Goosefish,0,3
69,Diazotrophs,Hakes,0,3
69,Diazotrophs,MiscellaneousDemersals,0,3
69,Diazotrophs,Scup,0,3
69,Diazotrophs,ShallowDemersal,0,3
69,Diazotrophs,SkateRays,0,2
69,Diazotrophs,SpinyDogfish,0,2
69,Diazotrophs,Squids,0,3
69,Diazotrophs,StripedBass,0,3
69,Diazotrophs,WhitePerch,0,3
69,Diazotrophs,WinterFlounder,0,2
69,Flounders,AtlanticHerring,0.14916409467566696,3
69,Flounders,AtlanticMackerel,0.6644912282166667,3
69,Flounders,AtlanticTomcod,0.26972540230523334,2
69,Flounders,Benthopelagics,0.045074486964,3
69,Flounders,BlackSeaBass,0.29450447341539665,3
69,Flounders,Flounders,1.024365993725,2
69,Flounders,Goosefish,2.006455901443333,3
69,Flounders,Hakes,0.62421812061675,3
69,Flounders,MiscellaneousDemersals,0.34764294266443335,3
69,Flounders,Scup,0.23210727915462334,3
69,Flounders,ShallowDemersal,1.0412811231776666,3
69,Flounders,SkateRays,1.3083785288180674,2
69,Flounders,SpinyDogfish,1.9678282735539998,2
69,Flounders,Squids,1.3191871201166667,3
69,Flounders,StripedBass,2.187541078333333,3
69,Flounders,WhitePerch,0.910669611617,3
69,Flounders,WinterFlounder,2.493035305799825,2
69,Goosefish,AtlanticHerring,0.04562130515790352,3
69,Goosefish,AtlanticMackerel,0.1757887647270436,3
69,Goosefish,AtlanticTomcod,0,2
69,Goosefish,Benthopelagics,0.005473287931701967,3
69,Goosefish,BlackSeaBass,0.010407349745564625,3
69,Goosefish,Flounders,0.024703741935572,2
69,Goosefish,Goosefish,0.029158348855411482,3
69,Goosefish,Hakes,0.038003535620636665,3
69,Goosefish,MiscellaneousDemersals,0.01963097769015535,3
69,Goosefish,Scup,0.004287263549759369,3
69,Goosefish,ShallowDemersal,0.21088602644590373,3
69,Goosefish,SkateRays,7.954245631324999e-4,2
69,Goosefish,SpinyDogfish,0.0045037280611925,2
69,Goosefish,Squids,0.8338395303747084,3
69,Goosefish,StripedBass,0.011219016371930499,3
69,Goosefish,WhitePerch,0,3
69,Goosefish,WinterFlounder,0.746408265663147,2
69,Hakes,AtlanticHerring,0.07233739638328833,3
69,Hakes,AtlanticMackerel,0.288801398814,3
69,Hakes,AtlanticTomcod,0,2
69,Hakes,Benthopelagics,4.8819229634383335e-4,3
69,Hakes,BlackSeaBass,0.2540427566197729,3
69,Hakes,Flounders,0.933901018223575,2
69,Hakes,Goosefish,0.5016650374334068,3
69,Hakes,Hakes,0.5261899152824792,3
69,Hakes,MiscellaneousDemersals,0.13554095664130067,3
69,Hakes,Scup,0.5380742161159111,3
69,Hakes,ShallowDemersal,0.39691248501828336,3
69,Hakes,SkateRays,0.36734277097425005,2
69,Hakes,SpinyDogfish,0.45653681847112504,2
69,Hakes,Squids,0.8769787531451,3
69,Hakes,StripedBass,0.6510220736602145,3
69,Hakes,WhitePerch,0,3
69,Hakes,WinterFlounder,0.920851774433125,2
69,LargePhytoplankton,AtlanticHerring,0.014255457043333333,3
69,LargePhytoplankton,AtlanticMackerel,0.002978661085,3
69,LargePhytoplankton,AtlanticTomcod,0.005241578333333333,2
69,LargePhytoplankton,Benthopelagics,0.013133711617,3
69,LargePhytoplankton,BlackSeaBass,0.01171487886,3
69,LargePhytoplankton,Flounders,0,2
69,LargePhytoplankton,Goosefish,0.005885457100000001,3
69,LargePhytoplankton,Hakes,0.009216228975,3
69,LargePhytoplankton,MiscellaneousDemersals,0.010974087945,3
69,LargePhytoplankton,Scup,0.013357755307352942,3
69,LargePhytoplankton,ShallowDemersal,0.014659872953333333,3
69,LargePhytoplankton,SkateRays,0,2
69,LargePhytoplankton,SpinyDogfish,0,2
69,LargePhytoplankton,Squids,0.004997199230000001,3
69,LargePhytoplankton,StripedBass,0.005985882666666667,3
69,LargePhytoplankton,WhitePerch,0.015053477819333333,3
69,LargePhytoplankton,WinterFlounder,0,2
69,LargeZooplankton,AtlanticHerring,53.43533772833333,3
69,LargeZooplankton,AtlanticMackerel,30.04846368333333,3
69,LargeZooplankton,AtlanticTomcod,1.31890855,2
69,LargeZooplankton,Benthopelagics,64.745335335,3
69,LargeZooplankton,BlackSeaBass,4.389048151666667,3
69,LargeZooplankton,Flounders,21.14638125,2
69,LargeZooplankton,Goosefish,10.3673976825,3
69,LargeZooplankton,Hakes,4.313195845,3
69,LargeZooplankton,MiscellaneousDemersals,12.241904458333332,3
69,LargeZooplankton,Scup,14.275172238235292,3
69,LargeZooplankton,ShallowDemersal,31.343231814806668,3
69,LargeZooplankton,SkateRays,0,2
69,LargeZooplankton,SpinyDogfish,0,2
69,LargeZooplankton,Squids,10.389605265,3
69,LargeZooplankton,StripedBass,8.825536021766666,3
69,LargeZooplankton,WhitePerch,4.846722713944445,3
69,LargeZooplankton,WinterFlounder,23.154843975,2
